func,start,end,request_id,is_cold,container_id,provider.request_id,blob.upload,blob.download,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
auth,1706159210.988176,1706159211.117123,5bb07929,False,6fde983d,46f17407-a85b-480e-a1c7-5101d9ff8f3c,0.0,0.0,315565.0,0.0,,,,0.0
auth,1706159217.204589,1706159217.245453,32b58c5f,False,b07a463c,d6e83958-faa5-4082-b559-bedcedd89720,0.0,0.0,407155.0,0.0,,,,0.0
run_workflow,1706159218.072196,1706159218.075868,32b58c5f,,,,,,0.0,0.0,,,,0.0
auth,1706159216.803185,1706159217.020021,cb97c166,True,b07a463c,e759a4de-a9cf-4898-b0a0-20d55352c6be,0.0,0.0,333897.0,0.0,,,,0.0
run_workflow,1706159218.056676,1706159218.057947,cb97c166,,,,,,0.0,0.0,,,,0.0
auth,1706159217.595109,1706159217.619641,fdd3055c,False,b07a463c,5b5df78c-b25f-48dc-9e59-b6eb9f3e7de3,0.0,0.0,183886.0,0.0,,,,0.0
run_workflow,1706159218.237813,1706159218.24183,fdd3055c,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159236.864488,1706159236.868287,e87d406f,,,,,,0.0,0.0,,,,0.0
auth,1706159236.66595,1706159236.706002,e87d406f,False,00da0898,6909f922-1e28-4e0e-9fff-11a0f4a3eff5,0.0,0.0,206587.0,0.0,,,,0.0
run_workflow,1706159208.802436,1706159208.805711,949f0939,,,,,,0.0,0.0,,,,0.0
auth,1706159207.881348,1706159207.935018,949f0939,False,8d63f800,a29d4a3a-5400-4207-bfcf-7adc591bb037,0.0,0.0,262897.0,0.0,,,,0.0
run_workflow,1706159217.720264,1706159217.722838,24afcc81,,,,,,0.0,0.0,,,,0.0
auth,1706159217.091015,1706159217.190845,24afcc81,False,b07a463c,25e0ebc8-e10b-45a7-853e-af713203da83,0.0,0.0,340617.0,0.0,,,,0.0
run_workflow,1706159209.372347,1706159209.374841,f59fe941,,,,,,0.0,0.0,,,,0.0
auth,1706159208.93974,1706159209.105313,f59fe941,False,8d63f800,0bad5aee-922f-4c4b-aaaf-4fc38a546991,0.0,0.0,287116.0,0.0,,,,0.0
run_workflow,1706159218.296347,1706159218.300416,15e88139,,,,,,0.0,0.0,,,,0.0
auth,1706159217.420628,1706159217.579326,15e88139,False,b07a463c,55f5594e-7943-49db-9182-b6c746756671,0.0,0.0,190200.0,0.0,,,,0.0
auth,1706159218.093437,1706159218.168617,e6d84867,False,b07a463c,5ed745d2-1dc2-40e8-8d37-41f973d1fba3,0.0,0.0,453862.0,0.0,,,,0.0
run_workflow,1706159218.44158,1706159218.443672,e6d84867,,,,,,0.0,0.0,,,,0.0
auth,1706159209.130429,1706159209.165432,2c8b2150,False,8d63f800,3cbdf682-6557-4272-98cc-73a44acfd755,0.0,0.0,272214.0,0.0,,,,0.0
run_workflow,1706159209.452154,1706159209.453453,2c8b2150,,,,,,0.0,0.0,,,,0.0
auth,1706159211.270501,1706159211.355395,0ecb7a07,False,6fde983d,602c30ab-c2df-41a7-a09d-e4bff8c07497,0.0,0.0,104962.0,0.0,,,,0.0
run_workflow,1706159211.425287,1706159211.426411,0ecb7a07,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159217.793317,1706159217.795924,00dca136,,,,,,0.0,0.0,,,,0.0
auth,1706159217.03975,1706159217.07991,00dca136,False,b07a463c,a3c34477-8e7c-40ee-b645-e3377dd90bf4,0.0,0.0,392392.0,0.0,,,,0.0
run_workflow,1706159208.861447,1706159208.902018,0013b60b,,,,,,0.0,0.0,,,,0.0
auth,1706159207.718285,1706159207.864915,0013b60b,False,8d63f800,fa61f880-d24b-48e0-803a-6925ce29bad6,0.0,0.0,204848.0,0.0,,,,0.0
auth,1706159217.643362,1706159217.689314,ec8b9382,False,b07a463c,56cde022-ecc7-46df-a8de-b1d6227e79b5,0.0,0.0,216904.0,0.0,,,,0.0
run_workflow,1706159218.198855,1706159218.201193,ec8b9382,,,,,,0.0,0.0,,,,0.0
auth,1706159217.716737,1706159217.758685,cde4ef3a,True,8d78c2ca,da0980f3-526d-4757-b6bf-0af1545b3165,0.0,0.0,826023.0,0.0,,,,0.0
run_workflow,1706159218.339528,1706159218.344637,cde4ef3a,,,,,,0.0,0.0,,,,0.0
auth,1706159352.790437,1706159352.841403,660e9a37,False,581866e4,9df9608e-687d-459c-8027-68abcd149935,0.0,0.0,91843.0,0.0,,,,0.0
run_workflow,1706159352.999103,1706159353.001265,660e9a37,,,,,,0.0,0.0,,,,0.0
auth,1706159339.258673,1706159339.29076,f3020cf1,False,581866e4,1fb7a2eb-0395-47f3-8cdb-d7111e6e8d02,0.0,0.0,413041.0,0.0,,,,0.0
run_workflow,1706159339.83837,1706159339.842259,f3020cf1,,,,,,0.0,0.0,,,,0.0
auth,1706159337.243133,1706159337.259495,ddbda214,False,c091e993,03b45ea9-7e79-4a12-97ca-715c1bc2a363,0.0,0.0,1864328.0,0.0,,,,0.0
run_workflow,1706159339.609543,1706159339.617737,ddbda214,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159339.944176,1706159339.945363,bc339ead,,,,,,0.0,0.0,,,,0.0
auth,1706159339.334253,1706159339.445318,bc339ead,False,581866e4,49ffd919-016f-4a6e-9560-144cf1778db3,0.0,0.0,493202.0,0.0,,,,0.0
auth,1706159350.992147,1706159351.018626,aac4d573,True,e9c80800,9d357e08-8d32-4d7b-aee3-3e326a1f2271,0.0,0.0,63066.0,0.0,,,,0.0
run_workflow,1706159352.935443,1706159352.938014,aac4d573,,,,,,0.0,0.0,,,,0.0
auth,1706159353.092866,1706159353.158,bfabb1e3,False,5db309f4,35d23250-0a34-4949-ae8f-20282c2e30a7,0.0,0.0,518762.0,0.0,,,,0.0
run_workflow,1706159353.50486,1706159353.506394,bfabb1e3,,,,,,0.0,0.0,,,,0.0
auth,1706159337.183371,1706159337.197973,dda13981,False,c091e993,ba1cc5db-ef86-4db7-a30c-c3e3e4a5719d,0.0,0.0,1954362.0,0.0,,,,0.0
run_workflow,1706159339.54825,1706159339.550205,dda13981,,,,,,0.0,0.0,,,,0.0
auth,1706159352.702562,1706159352.758115,a21f0e5f,False,5db309f4,eb75944f-1b26-47db-b607-4abd835afd5c,0.0,0.0,295767.0,0.0,,,,0.0
run_workflow,1706159353.211954,1706159353.216494,a21f0e5f,,,,,,0.0,0.0,,,,0.0
auth,1706159352.872024,1706159352.927748,5d0c3566,False,581866e4,fcb42983-d1d9-4777-829c-595ec7056d92,0.0,0.0,134340.0,0.0,,,,0.0
run_workflow,1706159353.079869,1706159353.083823,5d0c3566,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159339.942956,1706159339.949098,35c66f1a,,,,,,0.0,0.0,,,,0.0
auth,1706159339.498105,1706159339.58963,35c66f1a,False,581866e4,13573645-9be7-4b32-a8ec-ecd735e046c5,0.0,0.0,418406.0,0.0,,,,0.0
auth,1706159337.211932,1706159337.228284,c18af67a,False,c091e993,bd24924f-b552-47cb-b9c8-4f88c0be0c2e,0.0,0.0,1902530.0,0.0,,,,0.0
run_workflow,1706159339.516274,1706159339.523021,c18af67a,,,,,,0.0,0.0,,,,0.0
auth,1706159339.209152,1706159339.332452,cca16945,False,c091e993,b1f4037e-4494-4b32-8a63-5d1fc470a30e,0.0,0.0,172052.0,0.0,,,,0.0
run_workflow,1706159340.008958,1706159340.010107,cca16945,,,,,,0.0,0.0,,,,0.0
auth,1706159339.622931,1706159339.641638,7de961af,False,581866e4,c0f17bb9-eeec-4aef-852d-069f4ef3bc65,0.0,0.0,448211.0,0.0,,,,0.0
run_workflow,1706159340.048902,1706159340.051024,7de961af,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159340.05114,1706159340.056133,c3b2105c,,,,,,0.0,0.0,,,,0.0
auth,1706159339.86649,1706159339.916749,c3b2105c,False,581866e4,549eadf6-2070-42e3-8c30-433fd38da844,0.0,0.0,378035.0,0.0,,,,0.0
run_workflow,1706159353.254584,1706159353.263401,962a6f3b,,,,,,0.0,0.0,,,,0.0
auth,1706159352.570808,1706159352.681525,962a6f3b,True,5db309f4,01ae7ff6-216f-4dbe-8059-55b02780d9ae,0.0,0.0,177548.0,0.0,,,,0.0
auth,1706159339.107502,1706159339.225184,c328713a,False,581866e4,1c0d4b37-fd15-4b4e-a0a8-96f5f84c806f,0.0,0.0,470472.0,0.0,,,,0.0
run_workflow,1706159339.805958,1706159339.810758,c328713a,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159353.016972,1706159353.01801,2690efb5,,,,,,0.0,0.0,,,,0.0
auth,1706159352.806039,1706159352.867528,2690efb5,False,00da0898,bce02c6b-212d-4416-8500-7b707ed9280c,0.0,0.0,84943.0,0.0,,,,0.0
run_workflow,1706159353.450818,1706159353.455696,42239c0f,,,,,,0.0,0.0,,,,0.0
auth,1706159352.892068,1706159353.072305,42239c0f,False,5db309f4,a292bd81-2c61-4dde-bca3-fee0a177cc54,0.0,0.0,452973.0,0.0,,,,0.0
auth,1706159352.78783,1706159352.862592,0b8a0549,False,5db309f4,6fe5f87a-4727-46be-bc15-c8c25f86e610,0.0,0.0,391571.0,0.0,,,,0.0
run_workflow,1706159353.382118,1706159353.392836,0b8a0549,,,,,,0.0,0.0,,,,0.0
auth,1706159337.15374,1706159337.16954,78018f8c,False,c091e993,b8b765dd-1391-4e7a-baa8-dd2117c201c1,0.0,0.0,2009920.0,0.0,,,,0.0
run_workflow,1706159339.495114,1706159339.4972,78018f8c,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159340.138992,1706159340.140285,51a455ec,,,,,,0.0,0.0,,,,0.0
auth,1706159339.728073,1706159339.780499,51a455ec,False,581866e4,3a0cf616-626d-400f-a57d-10290baa4bce,0.0,0.0,568958.0,0.0,,,,0.0
run_workflow,1706159340.083968,1706159340.101783,aaf4e264,,,,,,0.0,0.0,,,,0.0
auth,1706159339.633455,1706159339.843694,aaf4e264,False,c091e993,c0ab5f7e-78b3-427e-b871-edee3026ebf7,0.0,0.0,431488.0,0.0,,,,0.0
auth,1706159339.363142,1706159339.463684,b29b914c,False,c091e993,4588b9ab-eadd-4219-92df-fa64bc6581e8,0.0,0.0,283198.0,0.0,,,,0.0
run_workflow,1706159339.892882,1706159339.896061,b29b914c,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159353.107037,1706159353.108118,bb308c8c,,,,,,0.0,0.0,,,,0.0
auth,1706159352.950497,1706159352.982956,bb308c8c,False,00da0898,f1368f01-0af1-41f3-9636-9b9f343dbbe6,0.0,0.0,134920.0,0.0,,,,0.0
auth,1706159352.881324,1706159352.918155,3f8447df,False,00da0898,59b559b9-513f-497d-8191-f39b03dfa25f,0.0,0.0,100639.0,0.0,,,,0.0
run_workflow,1706159353.054822,1706159353.05684,3f8447df,,,,,,0.0,0.0,,,,0.0
auth,1706159340.079099,1706159340.104678,6bad32e2,False,c091e993,514350bf-5585-48f3-8a98-3af4b4e3e98f,0.0,0.0,184966.0,0.0,,,,0.0
run_workflow,1706159340.210167,1706159340.211003,6bad32e2,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159339.66151,1706159339.662432,3ff441b0,,,,,,0.0,0.0,,,,0.0
auth,1706159338.891123,1706159339.021159,3ff441b0,False,581866e4,9511f94e-c34b-4a18-989b-36204dec64d9,0.0,0.0,226838.0,0.0,,,,0.0
auth,1706159353.284847,1706159353.365021,be8ae039,False,5db309f4,8c3fc237-4cce-495b-94c5-794e00ccb747,0.0,0.0,330280.0,0.0,,,,0.0
run_workflow,1706159353.533585,1706159353.53971,be8ae039,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159339.69597,1706159339.700507,e5ea7228,,,,,,0.0,0.0,,,,0.0
auth,1706159339.042438,1706159339.090333,e5ea7228,False,581866e4,aa0677b5-bd4f-4d64-a9f2-f36e7f6d455f,0.0,0.0,235309.0,0.0,,,,0.0
run_workflow,1706159339.571637,1706159339.579165,74f99a4e,,,,,,0.0,0.0,,,,0.0
auth,1706159336.980419,1706159337.137356,74f99a4e,False,c091e993,b5e33393-0ccb-4a84-86a9-39e4eaba6575,0.0,0.0,2018840.0,0.0,,,,0.0
auth,1706159487.827156,1706159487.868685,719741c2,False,581866e4,73507b25-bc6b-4410-9bb3-519e51002c49,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159488.501722,1706159488.502844,719741c2,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159502.039636,1706159502.046193,a2cfa7b4,,,,,,0.0,0.0,,,,0.0
auth,1706159501.823117,1706159501.924751,a2cfa7b4,False,e9c80800,47deb37e-646b-43a7-b9a0-36af76107a65,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159492.081104,1706159492.082642,da874f41,,,,,,0.0,0.0,,,,0.0
auth,1706159491.449333,1706159491.627275,da874f41,False,e9c80800,60f1f2b1-756b-4cb1-a68c-8390c9290363,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159492.533571,1706159492.549393,62bdc62c,,,,,,0.0,0.0,,,,0.0
auth,1706159492.24749,1706159492.298998,62bdc62c,False,e9c80800,1732010e-e888-48a1-9594-b59f76ecebed,0.0,0.0,456651.0,0.0,,,,0.0
auth,1706159487.686079,1706159487.806993,18611876,False,581866e4,1179c592-8dd2-4882-b60d-3ed86695d925,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159487.981068,1706159487.981615,18611876,,,,,,0.0,0.0,,,,0.0
auth,1706159483.322619,1706159483.356955,ffbe67a4,False,e9c80800,fb13f5cc-6b87-4e7b-80e6-767ec4280d23,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.373757,1706159484.40552,ffbe67a4,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159501.957187,1706159501.95949,6495eca0,,,,,,0.0,0.0,,,,0.0
auth,1706159501.672413,1706159501.71409,6495eca0,False,e9c80800,586239c0-192e-46fc-84d8-49ab55fa0df7,0.0,0.0,0.0,0.0,,,,0.0
auth,1706159491.661283,1706159491.747586,c1d6f8f3,False,e9c80800,0756459e-aada-424e-b40a-54fb8526d2c2,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159492.224672,1706159492.226274,c1d6f8f3,,,,,,0.0,0.0,,,,0.0
auth,1706159491.885576,1706159491.925681,90642e9f,False,e9c80800,2171feba-a7db-4ddc-b1a8-a3af737dacab,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159492.353759,1706159492.355402,90642e9f,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159492.507867,1706159492.517068,8dfef407,,,,,,0.0,0.0,,,,0.0
auth,1706159492.098681,1706159492.199549,8dfef407,False,e9c80800,261bd127-dc82-4d09-a8b0-32fef77ea1b5,0.0,0.0,0.0,0.0,,,,0.0
auth,1706159492.379939,1706159492.452939,66e2703f,False,e9c80800,948ac811-9612-4c54-922d-a4d1f75be6b9,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159492.603066,1706159492.606446,66e2703f,,,,,,0.0,0.0,,,,0.0
auth,1706159484.571173,1706159484.608426,38148136,True,21b87aea,a4cf872e-a1b5-4091-ae29-e70a5d2a0e75,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.866567,1706159484.876704,38148136,,,,,,0.0,0.0,,,,0.0
auth,1706159501.573979,1706159501.656815,8b63f7db,False,e9c80800,1e1329d5-37ee-4c66-925a-8966dbd223b5,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159501.938901,1706159501.940101,8b63f7db,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159492.485143,1706159492.486954,4d987f7d,,,,,,0.0,0.0,,,,0.0
auth,1706159491.965668,1706159492.051247,4d987f7d,False,e9c80800,4dd6279e-fa22-4823-9efc-e587410ae335,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159488.666534,1706159488.671527,fe36db45,,,,,,0.0,0.0,,,,0.0
auth,1706159487.947541,1706159487.961278,fe36db45,False,581866e4,147429e4-c130-4fd2-8059-d845d3df368c,0.0,0.0,0.0,0.0,,,,0.0
auth,1706159485.35785,1706159485.410488,df727d42,False,e9c80800,7e2acb5c-970e-4376-83cd-43e85b9f93f1,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159485.501766,1706159485.505545,df727d42,,,,,,0.0,0.0,,,,0.0
auth,1706159484.485035,1706159484.599866,fb2cb705,False,e9c80800,9f076698-d860-46e2-9769-b03c19e2b695,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.733995,1706159484.738035,fb2cb705,,,,,,0.0,0.0,,,,0.0
auth,1706159501.258442,1706159501.390249,9417d9e2,False,e9c80800,2b69779f-d3c6-4ed1-86a5-0df192308870,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159501.779751,1706159501.788077,9417d9e2,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159501.807435,1706159501.8126,45ec29d2,,,,,,0.0,0.0,,,,0.0
auth,1706159501.41346,1706159501.528635,45ec29d2,False,e9c80800,7f12e2bc-f770-4165-bf91-af59d6c844b5,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159488.793734,1706159488.800966,2d31da42,,,,,,0.0,0.0,,,,0.0
auth,1706159488.595149,1706159488.642974,2d31da42,False,581866e4,9d3090b0-5aea-4ab7-8930-2462fab981cf,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.306702,1706159484.307848,4938f0a9,,,,,,0.0,0.0,,,,0.0
auth,1706159483.023306,1706159483.302092,4938f0a9,False,e9c80800,698dfe3d-cbfd-4202-9ce1-f9822aec6633,0.0,0.0,0.0,0.0,,,,0.0
auth,1706159484.619354,1706159484.655793,636f60e5,False,21b87aea,ed9cffb7-48db-45c0-85f8-27687457dca6,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.90281,1706159484.905674,636f60e5,,,,,,0.0,0.0,,,,0.0
auth,1706159484.432256,1706159484.464635,1db1eb0c,False,e9c80800,aed228eb-5d30-4af0-985d-c2172c48c685,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.711044,1706159484.712608,1db1eb0c,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159484.667405,1706159484.668937,b00a7866,,,,,,0.0,0.0,,,,0.0
auth,1706159483.371768,1706159483.447883,b00a7866,False,e9c80800,6b534551-37a2-46c9-b05e-ffb6e54ce0cd,0.0,0.0,0.0,0.0,,,,0.0
auth,1706159487.896062,1706159487.927701,13e5ff87,False,581866e4,780e330b-6fc7-4973-9eb1-c94ddcd23b2a,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159488.703815,1706159488.705788,13e5ff87,,,,,,0.0,0.0,,,,0.0
run_workflow,1706159485.56033,1706159485.562597,e06c1c4d,,,,,,0.0,0.0,,,,0.0
auth,1706159485.424387,1706159485.485541,e06c1c4d,False,e9c80800,df70687a-28a4-4e8a-a910-b12327d117f7,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159492.339482,1706159492.341034,f79fcb63,,,,,,0.0,0.0,,,,0.0
auth,1706159491.787703,1706159491.872824,f79fcb63,False,e9c80800,f13a1bb4-7ff0-4c5e-a122-3d7e885e444a,0.0,0.0,0.0,0.0,,,,0.0
auth,1706159488.729491,1706159488.767819,598cfa86,False,581866e4,c31e6f9a-37ae-4154-bf48-88269da1c7af,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159488.844148,1706159488.845027,598cfa86,,,,,,0.0,0.0,,,,0.0
auth,1706159483.457917,1706159483.474367,a1a50377,False,e9c80800,01286bab-c9be-4799-a256-f00e4be10bf8,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159484.634268,1706159484.635724,a1a50377,,,,,,0.0,0.0,,,,0.0
auth,1706159501.740316,1706159501.760364,cf686901,False,e9c80800,467bff13-e3b7-498c-b283-92a65ca93057,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706159502.004486,1706159502.009722,cf686901,,,,,,0.0,0.0,,,,0.0
